path,pixel,S1,S2,S3,S4,S5,S6,multi
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10049_6455_88_14_hv.jpg,0.022753888741135597,0.0005758227605838328,0.000833657180191949,0.0005454322235891595,0.0003616101894294843,0.0002653393123182468,0.00020445060072233902,0.0001932188548380509
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10057_8587_104_16_y8587.jpg,0.017197343707084655,0.00046336952946148815,0.0006747160223312676,0.0004636213794583455,0.00031407410133397204,0.0002604445384349674,0.00022851217072457076,0.0002189921127865091
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1005_2867_278_0_vh.jpg,0.011395619716495275,0.0003137656894978136,0.00043063750490546227,0.00027874395600520075,0.0001702243273030035,0.00012808043247787283,0.00010383752087363973,9.953171538654715e-05
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1005_2867_278_0_vv.jpg,0.010575509537011385,0.0002873705088859424,0.00040250518650282175,0.0002625489447382279,0.00017338257603114471,0.0001318552953307517,0.0001072693667083513,0.00010154573028557934
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10064_15790_147_21_vh.jpg,0.019047158397734167,0.0005138621723745018,0.000762325234245509,0.000530310467001982,0.00035378113389015196,0.0002970221728901379,0.0002601457163109444,0.000250221582246013
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10064_15790_147_21_vv.jpg,0.020804120041429997,0.0005599905271083117,0.0008337573613971472,0.0005452106415759772,0.00034433765686117115,0.00027081431762780993,0.00022434859856730328,0.000215800225851126
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10066_13968_190_32_vh.jpg,0.01180339977145195,0.0003303601231891662,0.0004876067425357178,0.00032478241191711275,0.00021279824868543075,0.0001600023271748796,0.00012901913723908364,0.0001231666363310069
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10066_13968_190_32_vv.jpg,0.004710907861590385,0.00013072767469566316,0.0002024451590841636,0.00014260659518186002,0.00010642705310601742,8.916193910408765e-05,7.758419960737228e-05,7.428498647641391e-05
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10067_6040_143_20_vh.jpg,0.017217230051755905,0.00046261907264124604,0.0006725565355736763,0.00046154835727065804,0.00031299916008720174,0.00024737549538258465,0.00020934360945830123,0.00019923994841519743
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10067_6040_143_20_vv.jpg,0.019518944807350634,0.0005324804922565817,0.0007796153367962688,0.0005143847753060982,0.00035087752912659197,0.00027248630503891037,0.0002241515932837501,0.00021468326303875074
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10068_11195_216_44_vh.jpg,0.012852068990468979,0.0003453402139712125,0.0004845299699809402,0.0003229715017369017,0.00020519391109701245,0.00015684983227401972,0.00012972215772606434,0.00012388402537908406
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10068_11195_216_44_vv.jpg,0.01012833658605814,0.0002685002138605341,0.00041495665500406175,0.00029513943300116805,0.00021254676830722018,0.0001781853090506047,0.00015745280252303927,0.00015077805728651582
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_13830_110_17_vh.jpg,0.022862338460981846,0.0005960441660135985,0.0008817902009468526,0.0005933698732405901,0.00039421916007995603,0.00031583323725499214,0.0002597145561594516,0.000250840415537823
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_13830_110_17_vv.jpg,0.018661956116557122,0.0004381343955174088,0.0006540699920151383,0.00044099212100263686,0.0003133222518954426,0.00024881124118110166,0.00020270991371944546,0.00019407446379773318
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_14804_190_32_vh.jpg,0.01792767606675625,0.000482880009803921,0.0006985202664509416,0.0004867448878940195,0.00031399943691212684,0.0002502254443243146,0.00022322527802316473,0.00021284995455062017
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_14804_190_32_vv.jpg,0.009165069833397866,0.0002511619430151768,0.0003795581258600578,0.0002675898693269119,0.00018430162454023956,0.00015186014934442937,0.0001310585590545088,0.0001257211493793875
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1006_13027_292_45_vh.jpg,0.012067349534481764,0.0003360248985700309,0.000461550522595644,0.0003022408083779737,0.0001887549296952784,0.00014529540203511715,0.0001229193090694025,0.00011709709724527784
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1006_13027_292_45_vv.jpg,0.009651883412152529,0.0002769029728369787,0.00039185012865345926,0.0002654932119185105,0.00017241420136997475,0.00013569576040026732,0.00011514798388816417,0.00011044017373933457
