path,pixel,S1,S2,S3,S4,S5,S6,multi
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10027_4317_99_16_vh.jpg,0.06418218165636062,0.0017090587061829865,0.002226489572785795,0.0014974277117289602,0.0009432700695469976,0.0006971775903366507,0.0005453396908706055,0.0005266417429083958
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10027_4317_99_16_vv.jpg,0.06008215509355068,0.0016086205840110778,0.002033972553908825,0.0013868067879229784,0.0009049067622981966,0.0007013766327872873,0.0005956895009148866,0.000571046062395908
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10030_14003_100_16_vh.jpg,0.0694984957575798,0.0018914234824478626,0.0023887651739642026,0.0016975328559055924,0.0011713233834598213,0.0009331575129181147,0.0007892741239629685,0.000759854691568762
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10030_14003_100_16_vv.jpg,0.02491812352091074,0.0007015222974587232,0.0009449123579543083,0.000705489533720538,0.000521767238387838,0.0004416421492351219,0.0003908000639057718,0.00037601826334139333
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10035_14702_199_32_vh.jpg,0.04035951234400272,0.0011529717361554504,0.0014278292190283536,0.00097447523730807,0.0006179947406053544,0.0004801988397957757,0.00042113354429602624,0.00040267492295242846
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10035_14702_199_32_vv.jpg,0.018839485943317413,0.0005641062802169472,0.000767594069475308,0.0005389241850934923,0.00040065654611680656,0.00035642626899061723,0.0003351937048137188,0.00032317440054612233
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10036_13990_85_15_vh.jpg,0.09910383820533752,0.002522236667573452,0.0032545357244089246,0.0023403702769428493,0.0014718231977894902,0.0010591605387162417,0.000817751995055005,0.0007867910666391253
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10036_13990_85_15_vv.jpg,0.10494064390659333,0.0025490792468190193,0.0035143248038366436,0.0023750118678435685,0.0014299239381216466,0.0009414514235686511,0.0007797716185450554,0.0007475356571376324
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10036_1720_149_21_vh.jpg,0.03946797922253609,0.0011085198493674397,0.0013847797294147314,0.0009503608278464526,0.0006080448685679585,0.0004591454053297639,0.0003642776719061658,0.00034820426080841573
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10036_1720_149_21_vv.jpg,0.05410739257931709,0.0014891401748172938,0.0018631346756592393,0.001268175453878939,0.000820293853757903,0.0006372698058839888,0.0005344292672816664,0.0005102977505885064
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1003_3034_276_40_vh.jpg,0.037033825367689135,0.0010600733454339205,0.001247547334060073,0.0008034067286644131,0.0005074039625469595,0.00038843874935992064,0.0003341931966133416,0.0003188866889104247
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1003_3034_276_40_vv.jpg,0.02157879453152418,0.0006178177078254521,0.0008181058510672301,0.0005489653209224344,0.00035212202346883713,0.000274881420773454,0.00023392041912302376,0.0002239927460323088
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1003_6050_397_56_vh.jpg,0.021266426891088486,0.0006450274144299328,0.000791869661770761,0.0005017587274778635,0.0003056412009755149,0.00023109330650186166,0.00019103489321423695,0.0001831742949434556
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1003_6050_397_56_vv.jpg,0.009845655225217343,0.00030180908797774466,0.00039289868145715446,0.0002632139658089727,0.00016619195812381805,0.0001259559954633005,0.00010396710713393986,9.952422042260877e-05
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10040_6465_170_27_vh.jpg,0.03059211988002062,0.0009024077327921987,0.0010918953455984592,0.0007405200100038201,0.0004851699952268973,0.00038939305231906475,0.00033615337451919913,0.00032150042097782715
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10040_6465_170_27_vv.jpg,0.016509380377829074,0.0004872901830822229,0.0006438367883674801,0.00047639157564844937,0.0003544321662047878,0.00030240894993767143,0.0002762095435173251,0.0002650544309290126
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10042_15762_92_15_vh.jpg,0.12313172295689583,0.0031207288382574918,0.003733198856934905,0.0025007464457303284,0.0014776771771721543,0.0010862891911529004,0.0008443852246273309,0.0008028838783502579
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10042_15762_92_15_vv.jpg,0.14616253972053528,0.0036264707800000907,0.004230212001129985,0.002881475770846009,0.0018974171369336545,0.0015114620444364845,0.0012318252527620643,0.0011769372038543224
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10044_13958_189_32_vh.jpg,0.04001853838562965,0.0011114871595054865,0.0013670596876181663,0.0008721883408725261,0.0005534608470043167,0.00043995842861477286,0.00037994657759554684,0.0003634896478615701
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10044_13958_189_32_vv.jpg,0.027740825340151785,0.0008269272919278591,0.0010503292782232166,0.0007357893278822303,0.00047129773302003743,0.00039372867031488567,0.0003526952277752571,0.0003380643160198815
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10049_6455_88_14_hh.jpg,0.029477670229971407,0.0007936806126963347,0.001087138766888529,0.000783069769386202,0.000588833971414715,0.0004968123626895249,0.0004282298657926731,0.0004098595032701269
